X,Y,TYPE,SPEED,DirType,Direction
-44.128564,-19.858474,8,0,1,291
-43.198951,-22.614897,8,0,1,38
-35.354260,-7.165547,8,0,1,249
-53.043905,-26.725679,8,0,2,159
-49.280992,-25.355539,8,0,0,5
-53.300224,-25.213233,8,0,0,10
-53.553900,-25.669188,8,0,0,170
-53.877777,-25.056953,8,0,1,34
-44.128598,-19.858533,8,0,1,108
-43.199375,-22.615327,8,0,1,218
-46.328834,-23.452467,8,0,2,26
-53.041583,-26.729523,8,0,2,142
-59.312367,-15.247030,8,0,2,157
-53.409647,-25.379659,8,0,0,166
-54.311690,-27.639875,8,0,1,16
-43.279118,-21.595863,8,0,0,42
-54.950214,-20.918462,8,0,1,212
-43.199362,-22.615346,8,0,1,39
-46.329179,-23.453272,8,0,2,17
-53.039939,-26.731181,8,0,2,139
-49.281140,-25.357023,8,0,0,4
-52.917619,-25.701860,8,0,1,190
-44.114027,-22.518749,8,0,1,250
-53.535444,-24.407492,8,0,2,133
-54.950179,-20.918482,8,0,1,32
-43.201107,-22.617647,8,0,1,210
-49.407987,-26.224284,8,0,1,90
-53.033085,-26.736947,8,0,0,44
-49.279399,-25.362818,8,0,2,145
-52.917507,-25.701885,8,0,1,10
-44.114494,-22.519026,8,0,1,68
-48.853666,-16.055242,8,0,2,6
-45.366267,-23.813760,8,0,1,340
-43.201074,-22.617654,8,0,1,29
-49.407990,-26.224255,8,0,1,267
-53.049981,-26.777703,8,0,2,49
-49.279007,-25.363330,8,0,2,145
-52.920475,-25.716222,8,0,2,10
-36.697191,-9.283698,8,0,0,2
-48.808046,-15.920763,8,0,2,148
-45.365167,-23.807008,8,0,2,1
-43.201835,-22.618855,8,0,1,209
-49.494952,-26.237911,8,0,0,79
-53.044828,-26.721379,8,0,0,1
-49.278103,-25.364508,8,0,0,145
-52.919088,-25.736015,8,0,2,96
-49.002708,-16.329315,8,0,2,76
-48.805962,-15.924727,8,0,1,352
-45.360788,-23.788112,8,0,2,39
-43.201799,-22.618862,8,0,1,28
-38.382670,-12.686587,8,0,1,36
-53.017830,-26.155291,8,0,0,26
-49.275238,-25.368546,8,0,2,162
-52.917810,-25.457219,8,0,2,251
-55.483388,-22.742525,8,0,2,110
-48.806021,-15.924742,8,0,1,172
-50.112981,-24.964110,8,0,1,5
-43.202437,-22.620013,8,0,1,204
-38.311041,-12.621436,8,0,2,49
-43.811951,-20.570088,8,0,2,4
-49.274842,-25.370499,8,0,1,174
-52.917743,-25.457323,8,0,2,71
-47.423275,-22.562945,8,0,1,73
-48.805468,-15.927667,8,0,2,169
-50.112730,-24.961360,8,0,1,190
-43.202418,-22.620015,8,0,1,23
-39.043274,-12.597684,8,0,1,52
-35.520589,-9.434158,8,0,2,41
-49.274417,-25.372926,8,0,2,172
-52.911538,-25.452050,8,0,2,28
-46.329684,-23.519511,8,0,1,318
-53.877521,-25.063054,8,0,1,339
-50.110649,-24.953727,8,0,1,15
-50.117528,-29.937672,8,0,2,22
-53.875333,-29.689305,8,0,2,110
-35.566285,-9.306582,8,0,0,99
-49.274565,-25.371725,8,0,1,352
-53.003863,-25.608410,8,0,0,122
-46.330824,-23.518444,8,0,1,314
-41.500976,-17.852219,8,0,2,94
-50.110464,-24.952618,8,0,1,195
-50.117128,-29.936838,8,0,2,22
-46.339568,-23.510785,8,0,1,316
-35.568715,-9.324371,8,0,0,143
-42.324545,-19.225126,8,0,2,35
-53.008949,-25.537199,8,0,1,348
-49.023982,-28.441022,8,0,1,192
-53.082204,-26.391569,8,0,2,100
-54.816355,-22.195890,8,0,1,176
-50.116849,-29.936254,8,0,2,22
-46.333972,-23.515752,8,0,1,314
-35.564793,-9.305928,8,0,0,43
-42.237726,-19.157340,8,0,0,3
-53.009053,-25.537211,8,0,1,170
-46.649564,-22.522020,8,0,2,105
-53.086608,-26.392532,8,0,1,209
-54.816323,-22.195882,8,0,1,356
-50.116595,-29.935713,8,0,2,22
-46.259956,-23.543641,8,0,1,279
-35.526633,-9.152784,8,0,0,55
-42.237489,-19.156338,8,0,2,26
-53.008809,-25.538523,8,0,2,169
-53.619937,-26.257189,8,0,2,107
-53.089795,-26.393996,8,0,2,66
-54.816757,-22.189696,8,0,1,176
-50.116295,-29.935089,8,0,2,22
-46.333166,-23.516602,8,0,1,130
-35.529682,-9.159541,8,0,0,51
-42.235951,-19.154337,8,0,0,38
-53.013693,-25.530877,8,0,0,139
-53.722365,-26.059371,8,0,2,102
-53.094471,-26.395743,8,0,0,70
-54.816674,-22.189683,8,0,1,356
-50.115895,-29.934246,8,0,2,22
-46.259244,-23.543868,8,0,1,99
-45.573460,-20.166697,8,0,0,146
-42.236387,-19.154871,8,0,0,36
-53.881307,-22.391029,8,0,2,39
-53.575681,-25.261646,8,0,1,158
-53.276980,-26.491571,8,0,0,30
-54.816934,-22.187162,8,0,1,176
-53.711275,-29.705536,8,0,2,89
-46.266371,-23.542735,8,0,1,103
-45.574187,-20.165356,8,0,0,160
-42.235700,-19.154047,8,0,0,38
-53.337129,-25.261956,8,0,2,76
-53.575611,-25.261640,8,0,1,338
-53.278196,-26.493176,8,0,0,48
-54.816853,-22.187157,8,0,1,356
-53.714220,-29.705469,8,0,2,92
-46.261058,-23.543550,8,0,1,99
-48.908358,-17.722694,8,0,2,84
-42.236957,-19.155581,8,0,2,36
-52.913114,-25.454598,8,0,2,34
-53.588024,-25.143317,8,0,2,38
-41.493716,-17.848724,8,0,2,104
-54.817095,-22.184886,8,0,1,176
-53.718815,-29.705161,8,0,2,89
-46.339649,-23.510807,8,0,1,136
-48.909887,-17.723049,8,0,2,68
-42.234920,-19.153103,8,0,2,37
-53.332592,-25.135040,8,0,2,168
-52.592010,-27.110081,8,0,2,131
-41.496594,-17.850328,8,0,2,53
-54.817009,-22.184877,8,0,1,356
-53.723476,-29.705251,8,0,2,89
-46.274007,-23.541093,8,0,1,88
-54.378079,-21.450613,8,0,0,18
-41.428294,-18.753773,8,0,0,91
-53.009276,-25.535802,8,0,0,170
-52.566774,-27.112363,8,0,0,89
-41.507382,-17.851979,8,0,2,89
-54.817494,-22.179060,8,0,1,176
-53.725037,-29.705280,8,0,2,88
-46.273440,-23.540983,8,0,1,267
-54.422958,-21.652128,8,0,2,40
-41.430857,-18.754025,8,0,0,61
-52.918395,-25.705587,8,0,1,191
-52.568315,-27.112256,8,0,0,109
-41.508139,-17.851980,8,0,2,89
-54.817411,-22.179047,8,0,1,356
-53.842264,-29.699633,8,0,2,122
-46.322836,-23.525409,8,0,1,130
-49.531339,-25.451259,8,0,1,85
-41.429930,-18.753851,8,0,0,87
-52.918261,-25.705647,8,0,1,11
-52.373078,-27.124730,8,0,0,116
-41.505118,-17.851971,8,0,2,90
-54.817631,-22.177080,8,0,1,176
-53.844215,-29.698587,8,0,2,122
-46.319174,-23.528259,8,0,1,130
-49.544644,-25.452188,8,0,1,85
-41.429031,-18.753810,8,0,0,87
-53.339159,-25.262422,8,0,2,68
-52.324418,-27.138310,8,0,0,98
-41.498365,-17.851534,8,0,2,54
-54.817553,-22.177075,8,0,1,356
-53.834024,-22.311756,8,0,0,110
-46.279189,-23.541351,8,0,1,86
-49.523509,-25.450711,8,0,1,85
-41.176350,-18.725305,8,0,0,87
-48.161927,-16.009070,8,0,0,85
-52.325051,-27.138219,8,0,0,102
-41.502473,-17.852088,8,0,2,94
-54.816145,-22.171437,8,0,1,212
-53.846097,-29.697569,8,0,2,124
-46.341545,-23.509102,8,0,1,135
-49.735511,-24.271973,8,0,1,21
-41.174346,-18.725240,8,0,0,90
-48.162957,-16.009165,8,0,0,85
-43.444686,-19.853756,8,0,2,22
-52.333129,-26.561240,8,0,2,6
-54.816065,-22.171476,8,0,1,32
-53.859409,-29.694524,8,0,2,111
-46.340179,-23.510328,8,0,1,136
-49.728897,-24.267677,8,0,2,88
-41.171869,-18.725246,8,0,0,90
-57.894816,-13.651800,8,0,1,344
-43.444938,-19.854312,8,0,2,22
-52.319156,-26.554346,8,0,1,77
-54.813286,-22.167321,8,0,1,212
-53.865721,-29.692415,8,0,2,111
-46.326012,-23.522818,8,0,1,309
-49.726899,-24.267428,8,0,2,76
-41.170729,-18.725254,8,0,0,90
-57.891961,-13.669323,8,0,2,1
-43.447047,-19.859838,8,0,2,1
-52.316215,-26.553539,8,0,0,66
-54.813214,-22.167363,8,0,1,32
-53.868806,-29.691366,8,0,2,111
-46.342931,-23.507836,8,0,1,134
-47.249015,-23.528868,8,0,0,162
-41.168193,-18.725250,8,0,0,90
-57.784263,-13.679447,8,0,0,98
-43.446752,-19.858429,8,0,2,21
-52.333782,-26.566379,8,0,2,7
-54.810558,-22.163381,8,0,1,209
-44.239002,-19.780648,8,0,1,310
-40.369927,-19.822293,8,0,2,16
-47.252526,-23.525099,8,0,1,151
-41.166666,-18.724713,8,0,0,53
-57.787582,-13.678948,8,0,0,98
-54.886370,-16.050055,8,0,2,337
-52.333806,-26.576708,8,0,1,2
-54.810478,-22.163413,8,0,1,32
-44.239034,-19.780676,8,0,1,130
-40.369396,-19.825217,8,0,2,343
-47.253470,-23.522459,8,0,1,350
-41.165269,-18.723727,8,0,0,53
-44.019411,-20.314133,8,0,0,96
-43.460454,-19.964699,8,0,2,141
-52.344822,-26.603604,8,0,2,28
-54.787436,-22.064610,8,0,1,171
-44.145403,-19.775591,8,0,1,144
-51.488348,-29.714402,8,0,2,236
-47.255731,-23.519069,8,0,2,144
-41.161940,-18.724382,8,0,0,147
-44.020506,-20.314827,8,0,0,5
-43.459641,-19.965635,8,0,2,141
-52.345496,-26.604748,8,0,2,28
-54.857322,-21.937104,8,0,1,131
-42.970048,-18.818056,8,0,1,31
-51.492060,-29.716588,8,0,2,234
-47.257167,-23.517159,8,0,2,144
-41.161049,-18.725590,8,0,0,147
-44.026290,-20.315824,8,0,0,95
-43.458785,-19.966589,8,0,2,141
-52.369079,-26.637490,8,0,2,176
-43.768081,-21.251536,8,0,1,17
-42.970075,-18.818038,8,0,1,211
-45.409310,-19.847760,8,0,2,39
-47.246507,-23.531026,8,0,1,280
-41.159954,-18.727489,8,0,0,149
-44.027130,-20.315798,8,0,0,79
-43.461328,-19.963698,8,0,2,140
-52.368985,-26.638637,8,0,0,176
-43.768126,-21.251521,8,0,1,197
-42.969519,-18.817203,8,0,1,30
-46.909036,-22.741330,8,0,2,83
-53.878519,-30.339070,8,0,2,63
-41.123240,-18.763266,8,0,0,101
-44.022366,-20.316877,8,0,0,82
-43.472291,-19.932223,8,0,2,19
-52.305542,-26.547506,8,0,0,52
-43.767380,-21.254288,8,0,1,328
-42.969552,-18.817195,8,0,1,210
-46.910346,-22.741567,8,0,2,72
-49.918940,-22.234398,8,0,2,7
-41.122299,-18.763584,8,0,0,101
-44.023064,-20.316797,8,0,0,115
-43.470328,-19.929078,8,0,2,29
-52.304155,-26.546561,8,0,0,53
-43.767426,-21.254300,8,0,1,148
-42.968994,-18.816408,8,0,1,34
-34.902121,-7.909372,8,0,1,176
-49.919202,-22.236375,8,0,2,7
-41.119349,-18.764209,8,0,0,81
-62.573243,-10.360642,8,0,0,125
-43.469353,-19.927550,8,0,2,31
-52.221951,-26.465170,8,0,0,10
-61.917028,-11.081399,8,0,1,332
-42.969034,-18.816385,8,0,1,218
-41.061785,-19.499566,8,0,0,82
-49.994355,-27.115762,8,0,2,85
-41.118684,-18.764325,8,0,0,94
-48.040092,-16.046814,8,0,1,133
-43.468315,-19.925837,8,0,2,29
-52.406083,-26.850675,8,0,0,3
-61.918792,-11.078046,8,0,1,332
-42.968326,-18.815649,8,0,1,42
-39.040728,-12.596800,8,0,1,267
-49.989394,-27.114285,8,0,2,72
-41.117718,-18.764366,8,0,0,94
-42.794925,-22.146450,8,0,0,55
-43.467196,-19.924181,8,0,2,34
-52.407414,-26.852255,8,0,1,60
-46.533553,-19.516097,8,0,0,149
-42.968363,-18.815626,8,0,1,222
-53.420772,-27.421256,8,0,2,35
-49.984095,-27.112861,8,0,0,35
-41.005220,-18.770957,8,0,0,87
-42.794115,-22.145931,8,0,0,55
-43.466326,-19.923029,8,0,2,35
-52.435873,-26.881138,8,0,2,173
-53.009387,-19.026138,8,0,1,49
-42.967712,-18.814992,8,0,1,42
-53.421693,-27.423025,8,0,2,16
-49.986235,-27.113671,8,0,2,87
-41.204281,-18.747088,8,0,0,40
-42.800437,-22.079349,8,0,0,67
-43.465380,-19.921724,8,0,2,33
-52.436159,-26.879177,8,0,0,177
-53.009408,-19.026115,8,0,1,230
-42.967746,-18.814979,8,0,1,222
-42.280233,-20.726092,8,0,2,21
-49.984967,-27.113460,8,0,2,66
-41.204989,-18.747829,8,0,0,43
-42.797920,-22.079484,8,0,0,71
-43.464626,-19.920697,8,0,2,36
-52.419706,-26.861177,8,0,2,46
-52.621894,-18.698812,8,0,1,181
-42.963329,-18.804775,8,0,1,355
-42.281069,-20.727524,8,0,2,30
-48.585745,-25.938509,8,0,0,26
-41.686808,-18.823080,8,0,1,284
-42.797247,-22.078652,8,0,0,2
-50.360351,-23.401042,8,0,2,75
-38.956578,-12.318400,8,0,2,178
-52.621843,-18.698773,8,0,1,1
-42.963366,-18.804772,8,0,1,175
-42.281944,-20.728935,8,0,2,30
-48.582192,-25.929760,8,0,2,19
-42.325614,-19.226654,8,0,2,24
-42.951753,-22.442557,8,0,0,2
-50.361313,-23.401270,8,0,2,77
-38.956545,-12.319741,8,0,2,178
-53.010036,-19.027913,8,0,1,170
-42.963613,-18.801921,8,0,1,355
-42.284361,-20.735854,8,0,2,7
-48.578942,-25.922537,8,0,0,24
-41.194736,-20.578745,8,0,0,4
-42.951723,-22.441027,8,0,0,2
-50.179413,-23.110564,8,0,0,170
-38.955370,-12.400699,8,0,0,175
-53.010006,-19.027896,8,0,1,350
-42.963645,-18.801918,8,0,1,177
-53.910337,-24.773924,8,0,2,128
-48.574200,-25.912757,8,0,2,24
-45.358314,-23.778771,8,0,1,14
-42.950520,-22.438126,8,0,2,19
-50.224198,-23.061284,8,0,2,98
-39.016390,-13.031406,8,0,0,50
-36.553410,-9.506388,8,0,2,321
-42.963503,-18.799511,8,0,1,5
-57.696554,-16.086196,8,0,2,153
-48.571052,-25.906295,8,0,2,24
-45.358009,-23.777762,8,0,1,15
-42.951782,-22.444408,8,0,0,1
-50.226312,-23.060943,8,0,2,100
-38.732067,-13.072853,8,0,2,26
-36.552888,-9.507023,8,0,2,140
-42.963538,-18.799501,8,0,1,185
-57.175006,-14.878264,8,0,2,2
-48.569804,-25.903754,8,0,0,24
-56.131544,-15.706018,8,0,2,88
-42.952888,-22.393861,8,0,0,359
-52.883882,-22.606558,8,0,2,46
-38.731838,-13.072423,8,0,2,26
-36.502222,-9.576999,8,0,2,155
-43.141190,-22.413454,8,0,1,129
-57.175546,-14.875182,8,0,2,144
-48.568587,-25.901289,8,0,0,25
-56.132987,-15.706058,8,0,2,88
-42.797236,-22.077605,8,0,0,0
-52.884602,-22.607197,8,0,2,46
-42.962989,-21.697008,8,0,2,82
-36.501898,-9.577682,8,0,2,335
-51.157243,-29.233733,8,0,0,146
-57.287133,-14.780479,8,0,1,28
-48.566493,-25.897469,8,0,2,26
-59.885916,-15.023174,8,0,0,99
-42.953126,-22.395225,8,0,2,29
-52.883113,-22.605872,8,0,2,46
-42.964289,-21.697132,8,0,2,82
-40.543959,-9.370966,8,0,1,289
-51.159085,-29.231077,8,0,2,169
-57.287045,-14.779636,8,0,1,217
-48.568104,-25.873071,8,0,2,157
-59.883870,-15.023552,8,0,0,101
-42.952980,-22.394919,8,0,2,17
-52.067343,-23.367797,8,0,1,115
-38.731584,-13.071924,8,0,2,26
-54.653554,-16.510097,8,0,1,19
-42.258255,-21.857572,8,0,2,20
-57.360120,-14.661363,8,0,2,86
-48.562192,-25.852514,8,0,0,32
-59.319229,-15.221807,8,0,2,172
-42.651727,-21.521895,8,0,0,5
-52.065407,-23.368562,8,0,1,295
-49.095536,-23.417435,8,0,2,34
-40.514463,-20.645802,8,0,1,124
-42.258283,-21.849495,8,0,0,46
-57.362251,-14.661505,8,0,2,86
-48.557870,-25.850315,8,0,0,77
-54.384242,-21.467888,8,0,1,21
-42.953453,-22.395637,8,0,0,38
-46.548469,-22.914737,8,0,1,202
-49.096988,-23.419415,8,0,2,34
-51.963841,-27.224725,8,0,2,111
-44.110103,-19.780816,8,0,1,78
-57.435247,-14.652696,8,0,1,126
-48.543094,-25.842683,8,0,0,10
-54.156981,-16.389035,8,0,0,104
-47.774251,-15.768593,8,0,2,167
-46.526336,-22.982114,8,0,1,138
-49.094873,-23.416536,8,0,2,34
-47.388563,-20.575180,8,0,1,322
-44.110104,-19.780802,8,0,1,252
-57.516685,-14.608118,8,0,2,139
-48.542775,-25.841127,8,0,2,10
-54.153910,-16.389897,8,0,0,119
-47.774376,-15.768082,8,0,2,162
-46.525842,-22.982476,8,0,1,322
-49.093297,-23.414373,8,0,2,34
-47.386534,-20.577634,8,0,1,332
-44.109029,-19.780424,8,0,1,250
-57.517171,-14.607700,8,0,2,133
-48.543040,-25.839795,8,0,2,153
-53.912122,-16.387809,8,0,0,97
-48.229619,-17.725631,8,0,0,94
-49.141291,-26.639923,8,0,0,166
-38.731268,-13.071302,8,0,2,26
-47.384857,-20.580642,8,0,1,332
-44.101290,-19.776289,8,0,1,225
-57.527753,-14.592350,8,0,2,144
-48.545120,-25.836001,8,0,2,333
-53.913600,-16.387688,8,0,0,89
-48.226790,-17.725843,8,0,0,94
-49.140694,-26.641529,8,0,0,161
-49.091788,-23.411116,8,0,0,1
-47.382872,-20.584520,8,0,1,153
-46.807215,-22.451677,8,0,1,205
-57.911660,-14.510191,8,0,0,160
-48.543994,-25.830780,8,0,2,17
-54.261058,-16.419986,8,0,0,68
-42.799133,-22.079353,8,0,0,105
-49.140868,-26.641094,8,0,2,161
-39.135981,-12.991520,8,0,0,55
-47.383884,-20.582693,8,0,1,153
-46.807175,-22.451693,8,0,1,24
-50.524541,-23.151768,8,0,2,126
-48.543116,-25.828611,8,0,2,21
-54.262425,-16.420233,8,0,0,86
-44.098164,-22.466592,8,0,2,77
-49.141135,-26.640378,8,0,2,163
-39.137257,-12.992401,8,0,0,55
-47.385300,-20.580155,8,0,1,152
-46.806461,-22.450174,8,0,1,205
-55.745036,-15.471390,8,0,2,113
-48.542059,-25.826126,8,0,2,21
-54.263799,-16.420112,8,0,0,99
-46.494932,-14.481109,8,0,1,40
-48.081843,-16.029055,8,0,2,123
-39.014934,-13.030143,8,0,0,48
-47.387093,-20.577095,8,0,1,142
-46.806423,-22.450191,8,0,1,25
-55.743551,-15.472002,8,0,2,113
-48.540753,-25.823080,8,0,2,21
-55.229252,-23.068180,8,0,0,21
-47.058334,-15.037243,8,0,1,34
-48.080392,-16.029949,8,0,2,123
-39.017152,-13.032037,8,0,0,48
-47.389196,-20.574688,8,0,1,141
-46.610810,-22.292067,8,0,2,42
-53.223765,-17.310749,8,0,0,99
-48.540167,-25.821678,8,0,2,19
-54.834429,-22.641907,8,0,0,54
-47.106828,-15.493525,8,0,1,212
-48.042197,-16.044220,8,0,1,144
-49.783596,-23.628818,8,0,2,55
-47.404631,-20.072335,8,0,1,79
-46.610199,-22.291456,8,0,2,42
-53.224385,-17.310641,8,0,0,99
-48.539193,-25.818743,8,0,2,22
-54.597765,-16.477403,8,0,1,64
-47.106800,-15.493640,8,0,1,32
-53.151663,-22.921449,8,0,0,73
-39.018611,-13.033051,8,0,0,63
-47.404639,-20.072307,8,0,1,258
-46.176613,-22.279638,8,0,2,59
-43.008730,-21.156013,8,0,0,24
-48.538504,-25.817211,8,0,2,22
-54.596485,-16.476687,8,0,1,244
-54.814362,-22.208365,8,0,1,174
-52.986241,-22.773590,8,0,2,4
-39.020145,-13.034514,8,0,0,33
-47.404272,-20.072222,8,0,1,253
-46.608550,-22.288364,8,0,0,7
-43.009484,-21.157597,8,0,0,24
-48.543842,-25.815421,8,0,2,95
-54.586438,-16.471940,8,0,1,73
-54.814592,-22.205402,8,0,1,354
-57.893987,-13.654873,8,0,1,345
-39.024335,-13.037749,8,0,0,88
-47.404261,-20.072259,8,0,1,73
-46.607984,-22.284482,8,0,0,17
-53.720244,-27.251717,8,0,0,166
-48.547208,-25.814481,8,0,0,120
-54.577021,-16.467937,8,0,1,87
-54.124287,-22.176763,8,0,0,22
-57.891788,-13.665176,8,0,1,1
-39.065362,-13.012441,8,0,0,93
-63.858477,-8.785480,8,0,1,300
-46.597091,-22.282720,8,0,0,133
-53.718329,-27.255258,8,0,2,107
-48.549658,-25.813229,8,0,2,120
-40.140536,-7.836470,8,0,0,127
-54.122076,-22.171838,8,0,0,22
-57.892160,-13.666537,8,0,1,182
-39.241736,-12.963467,8,0,0,127
-52.004984,-27.387229,8,0,2,41
-46.594001,-22.284649,8,0,0,113
-53.705454,-27.281255,8,0,0,147
-48.551346,-25.811736,8,0,2,146
-40.262477,-7.758513,8,0,2,160
-44.273554,-2.643194,8,0,1,215
-57.891850,-13.666586,8,0,1,2
-39.073934,-13.010334,8,0,0,91
-52.004713,-27.386938,8,0,2,40
-46.167540,-22.270330,8,0,2,17
-53.702181,-27.286164,8,0,1,13
-48.551891,-25.811000,8,0,2,146
-40.253760,-7.774561,8,0,0,115
-42.108322,-19.377005,8,0,2,37
-52.705648,-23.114031,8,0,2,56
-39.236484,-12.967513,8,0,0,127
-52.004457,-27.386665,8,0,2,38
-44.406152,-21.243479,8,0,2,85
-53.702232,-27.285970,8,0,1,193
-48.553299,-25.808316,8,0,2,164
-40.249763,-7.776524,8,0,0,115
-42.107687,-19.376226,8,0,2,37
-52.782136,-23.097212,8,0,2,126
-45.235890,-18.201384,8,0,2,137
-54.402495,-15.827448,8,0,1,27
-44.412386,-21.243868,8,0,2,88
-53.702420,-27.283872,8,0,1,159
-48.532120,-25.808846,8,0,2,19
-40.170496,-7.813631,8,0,2,127
-42.107094,-19.375506,8,0,2,36
-52.903919,-23.025422,8,0,2,106
-41.515306,-17.859856,8,0,1,174
-54.401076,-15.824839,8,0,1,27
-46.166069,-22.267613,8,0,2,14
-53.702954,-27.288771,8,0,1,192
-48.531444,-25.807049,8,0,2,19
-40.074229,-7.880971,8,0,2,128
-42.106572,-19.374877,8,0,2,36
-52.922502,-23.021622,8,0,1,100
-39.238372,-12.966095,8,0,0,127
-54.401162,-15.824756,8,0,1,207
-46.165357,-22.264869,8,0,2,14
-53.702873,-27.288816,8,0,1,12
-48.528797,-25.800572,8,0,2,26
-54.682972,-16.436126,8,0,1,126
-42.105702,-19.373807,8,0,2,36
-52.885380,-22.736738,8,0,2,1
-39.248020,-12.958807,8,0,0,148
-54.398554,-15.820304,8,0,1,30
-46.169001,-22.272765,8,0,2,50
-53.701755,-27.290775,8,0,1,133
-48.526611,-25.796629,8,0,2,26
-39.771081,-8.012522,8,0,0,113
-42.104632,-19.372489,8,0,2,36
-52.885439,-22.723606,8,0,2,1
-41.494956,-17.848965,8,0,2,48
-54.398650,-15.820261,8,0,1,213
-46.172415,-22.275502,8,0,2,44
-53.701288,-27.291023,8,0,1,313
-48.524122,-25.791820,8,0,2,24
-59.350858,-15.223154,8,0,2,158
-42.178690,-20.047720,8,0,0,165
-52.871601,-22.662602,8,0,2,1
-39.248683,-12.957454,8,0,2,153
-54.151995,-17.204589,8,0,1,115
-46.173303,-22.276452,8,0,2,42
-48.344356,-7.185022,8,0,2,100
-48.521860,-25.786648,8,0,2,21
-59.349664,-15.226015,8,0,2,158
-42.177731,-20.050558,8,0,0,154
-52.683264,-22.930162,8,0,0,32
-45.775511,-22.541421,8,0,0,3
-54.151977,-17.204555,8,0,1,295
-46.180137,-22.281152,8,0,0,58
-48.341969,-7.185818,8,0,2,112
-48.521096,-25.785077,8,0,2,22
-57.733790,-16.021129,8,0,0,148
-42.194207,-20.511895,8,0,2,11
-52.091151,-24.393884,8,0,2,133
-45.775020,-22.533549,8,0,0,29
-54.154442,-17.203400,8,0,1,129
-46.186266,-22.284254,8,0,0,70
-48.340209,-7.186579,8,0,2,112
-48.515565,-25.773581,8,0,2,23
-57.700201,-16.079881,8,0,2,150
-42.194647,-20.514007,8,0,2,11
-52.089992,-24.394922,8,0,2,133
-51.511122,-27.195934,8,0,0,167
-54.154412,-17.203376,8,0,1,309
-46.372851,-22.275362,8,0,2,114
-48.339018,-7.187103,8,0,2,112
-48.500847,-25.748217,8,0,2,27
-54.553946,-23.674879,8,0,2,78
-47.966816,-6.850766,8,0,0,60
-51.776248,-24.752900,8,0,2,20
-51.504690,-27.187985,8,0,0,30
-46.515273,-22.957857,8,0,2,160
-46.501549,-22.276857,8,0,1,273
-48.337030,-7.187986,8,0,2,112
-48.496303,-25.740126,8,0,2,25
-54.558191,-23.673040,8,0,1,168
-47.752819,-6.705636,8,0,0,31
-59.793596,-13.660031,8,0,1,355
-51.504414,-27.184674,8,0,2,170
-46.521985,-22.950370,8,0,2,140
-46.501543,-22.276906,8,0,1,89
-48.301502,-7.208889,8,0,2,103
-48.493269,-25.734693,8,0,2,28
-54.557995,-23.673409,8,0,1,348
-53.386281,-27.348966,8,0,0,1
-59.794282,-13.659310,8,0,1,172
-51.504255,-27.183091,8,0,0,26
-46.522573,-22.949724,8,0,2,140
-46.160293,-22.261784,8,0,2,55
-48.297167,-7.208697,8,0,2,40
-48.487441,-25.725365,8,0,2,29
-54.198594,-23.127580,8,0,0,46
-53.388030,-27.344673,8,0,0,135
-59.797758,-13.642513,8,0,0,167
-51.500313,-27.171528,8,0,2,64
-43.809976,-20.824447,8,0,2,151
-46.138275,-23.828926,8,0,1,44
-48.345541,-7.184825,8,0,2,100
-48.484830,-25.720350,8,0,2,23
-43.271326,-21.533987,8,0,2,135
-53.387727,-27.341665,8,0,0,41
-59.794889,-13.655472,8,0,0,167
-51.493739,-27.166859,8,0,2,50
-43.808896,-20.826274,8,0,2,151
-46.115951,-23.816332,8,0,1,70
-48.295027,-7.205752,8,0,0,35
-48.480235,-25.711865,8,0,2,28
-43.271894,-21.533441,8,0,2,135
-51.968710,-27.224552,8,0,2,76
-60.099749,-12.759303,8,0,2,139
-51.482309,-27.161022,8,0,2,30
-43.827492,-20.902529,8,0,1,189
-46.115306,-23.815766,8,0,1,253
-54.770571,-20.480093,8,0,2,60
-48.476041,-25.704750,8,0,2,27
-43.805215,-20.598789,8,0,0,26
-48.252630,-7.231502,8,0,1,201
-60.100856,-12.757979,8,0,2,319
-51.482516,-27.157384,8,0,2,158
-43.827412,-20.902544,8,0,1,9
-46.137967,-23.828162,8,0,1,224
-47.373882,-6.355937,8,0,0,103
-48.473990,-25.698776,8,0,0,125
-43.806686,-20.601555,8,0,0,26
-47.455035,-6.558953,8,0,2,77
-60.102413,-12.756160,8,0,2,139
-51.483326,-27.153981,8,0,2,167
-43.827828,-20.904408,8,0,1,189
-46.006751,-23.781091,8,0,2,72
-54.616955,-22.135882,8,0,1,230
-48.485366,-25.690925,8,0,1,121
-43.812293,-20.632678,8,0,0,32
-53.036281,-27.924584,8,0,2,80
-60.114676,-12.745431,8,0,1,285
-51.482153,-27.144881,8,0,2,7
-43.827753,-20.904420,8,0,1,9
-45.932628,-23.767826,8,0,2,68
-54.616862,-22.135953,8,0,1,50
-48.510753,-25.673487,8,0,0,127
-43.764317,-21.147107,8,0,1,334
-48.241566,-7.208100,8,0,1,34
-60.115806,-12.745268,8,0,1,106
-51.478089,-27.138346,8,0,2,22
-44.115415,-22.535915,8,0,2,151
-45.930091,-23.766907,8,0,2,68
-54.590710,-22.115335,8,0,0,49
-47.087669,-23.553189,8,0,2,20
-43.627454,-21.298950,8,0,1,283
-48.240654,-7.206215,8,0,1,22
-60.122862,-12.743290,8,0,1,285
-51.477665,-27.137338,8,0,2,22
-43.167808,-22.122632,8,0,2,66
-46.005688,-23.780768,8,0,2,72
