X,Y,TYPE,SPEED,DirType,Direction
-49.448166,-16.738854,1,40,1,202
-46.310834,-23.412596,1,40,2,59
-43.181323,-22.951903,1,40,1,217
-38.425232,-12.147075,1,40,1,17
-48.046058,-15.926643,1,40,1,343
-49.535448,-16.293732,1,40,1,152
-53.421651,-24.927386,1,40,2,180
-46.335916,-23.465082,1,40,1,333
-50.384187,-25.876393,1,40,2,1
-46.305935,-23.397520,1,40,2,55
-45.970518,-23.301760,1,40,1,38
-38.425477,-12.147279,1,40,1,197
-48.046751,-15.925119,1,40,1,163
-48.961348,-16.306442,1,40,1,333
-53.500300,-24.957806,1,40,2,13
-50.951752,-28.498374,1,40,1,152
-43.855260,-16.770487,1,40,1,270
-46.657534,-23.605107,1,40,1,40
-42.705125,-18.524095,1,40,2,90
-38.418669,-12.138104,1,40,1,103
-50.631034,-29.101056,1,40,1,263
-48.962770,-16.303380,1,40,1,157
-53.445042,-24.927085,1,40,2,87
-48.561671,-16.008552,1,40,1,335
-43.855340,-16.770741,1,40,1,89
-49.520692,-25.450368,1,40,1,74
-39.168127,-6.399630,1,40,1,245
-38.416159,-12.138706,1,40,1,104
-49.139966,-15.326797,1,40,1,89
-46.570375,-21.792443,1,40,1,174
-53.503444,-24.970544,1,40,2,12
-46.531828,-23.784184,1,40,1,139
-43.489911,-22.985400,1,40,1,202
-35.902584,-7.362429,1,40,0,180
-39.168843,-6.399969,1,40,1,65
-38.400765,-12.145050,1,40,1,298
-49.117334,-15.321976,1,40,1,180
-46.531989,-21.784264,1,40,0,67
-53.464479,-24.990836,1,40,2,158
-46.606884,-23.645429,1,40,1,223
-41.509061,-17.853842,1,40,2,176
-51.465833,-25.387634,1,40,1,133
-48.819256,-26.319318,1,40,2,85
-38.401396,-12.144798,1,40,1,118
-49.117248,-15.321882,1,40,1,0
-56.079205,-15.541497,1,40,1,204
-53.438052,-24.918824,1,40,2,180
-51.134797,-29.624141,1,40,1,229
-55.517084,-11.986638,1,40,0,0
-51.474973,-25.398667,1,40,1,225
-45.932617,-21.364409,1,40,1,116
-38.370856,-12.275204,1,40,0,172
-49.121226,-15.336009,1,40,1,271
-56.079368,-15.542224,1,40,1,24
-53.450316,-24.958351,1,40,1,273
-39.969077,-13.522699,1,40,0,27
-55.641408,-12.425187,1,40,2,36
-51.478582,-25.386563,1,40,1,135
-48.757341,-16.627172,1,40,2,116
-49.330675,-20.768826,1,40,1,182
-55.562208,-12.287048,1,40,2,29
-46.560138,-21.807095,1,40,1,315
-37.621937,-10.959561,1,40,0,116
-46.169356,-17.750379,1,40,1,334
-55.729542,-12.560354,1,40,1,302
-51.449575,-25.378494,1,40,2,45
-45.869278,-23.192957,1,40,1,135
-49.243152,-25.428244,1,40,1,102
-49.508856,-15.355039,1,40,2,107
-46.561199,-21.805868,1,40,1,158
-37.550710,-10.986377,1,40,1,283
-55.635925,-21.176007,1,40,1,286
-55.729591,-12.560413,1,40,1,122
-51.489637,-25.373256,1,40,2,148
-49.789447,-16.046479,1,40,1,156
-45.548265,-23.031764,1,40,1,88
-49.273332,-25.368008,1,40,2,14
-46.532425,-21.793112,1,40,1,277
-37.550913,-10.986603,1,40,1,103
-45.820319,-23.173598,1,40,2,68
-55.722906,-12.555420,1,40,2,122
-51.494726,-25.393143,1,40,2,96
-48.261157,-15.758674,1,40,1,227
-49.219345,-25.387116,1,40,1,260
-56.044222,-15.606168,1,40,1,294
-46.532546,-21.793117,1,40,1,97
-46.554561,-23.136241,1,40,1,4
-43.340851,-22.955978,1,40,1,34
-56.123058,-15.658117,1,40,1,10
-51.457040,-25.373509,1,40,2,149
-48.267798,-15.764462,1,40,1,227
-42.527827,-19.480180,1,40,1,287
-56.044380,-15.606290,1,40,1,114
-46.556657,-21.836872,1,40,1,211
-46.581620,-23.119507,1,40,1,224
-48.969716,-15.861595,1,40,0,355
-56.123097,-15.657868,1,40,1,190
-42.084257,-4.034651,1,40,0,26
-48.242188,-15.761064,1,40,2,102
-53.493681,-24.968990,1,40,1,284
-56.123920,-15.642781,1,40,1,216
-46.556591,-21.837507,1,40,1,31
-49.210748,-25.372498,1,40,1,60
-49.387830,-20.811202,1,40,1,315
-56.125990,-15.663404,1,40,1,36
-46.951372,-20.895772,1,40,1,64
-48.277962,-15.778437,1,40,1,42
-53.494789,-24.968465,1,40,1,102
-42.550748,-19.035981,1,40,0,15
-40.652943,-3.551251,1,40,1,309
-49.208199,-25.371298,1,40,1,290
-49.401702,-20.779868,1,40,1,136
-56.126059,-15.663299,1,40,1,216
-46.947059,-20.893840,1,40,1,244
-48.268149,-15.764942,1,40,1,49
-53.437546,-24.924148,1,40,2,48
-42.546187,-19.070274,1,40,2,58
-40.653274,-3.551032,1,40,1,125
-49.326174,-25.422055,1,40,1,96
-49.351351,-20.792113,1,40,1,53
-56.128765,-15.696870,1,40,1,348
-42.699488,-21.625993,1,40,1,221
-48.261788,-15.759364,1,40,1,48
-41.774259,-12.427961,1,40,2,82
-46.270211,-23.540434,1,40,2,99
-40.622727,-3.642097,1,40,2,339
-49.324343,-25.411288,1,40,1,274
